emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy,0.25596598,0.20782666,0.35561413,0.27630952,0.550281,0.0,0.5229524,0.93330854,1.0,0.7712743,0.714915,0.4827164,0.42935708,1.0,0.33970326,0.6150156,0.011208334,0.1132472,0.19253235,0.28909948
fear,0.45162407,0.32710278,0.45575666,0.30627427,0.14389543,0.0,0.32850415,0.0398817,0.0,0.16230787,0.30478278,0.42287767,0.64185303,0.0,0.34003717,0.4453615,0.06641114,0.033914432,0.6379537,0.17940581
happy,0.2533703,0.26044065,0.1287352,0.3186416,0.36766025,0.0,0.3023057,0.79600954,1.0,0.34637365,0.7067489,0.36108443,0.49014947,0.0,0.5333263,0.54601586,0.05803512,0.05856278,0.25599033,0.083156906
neutral,0.24319723,0.31619817,0.38697186,0.60334164,0.06420951,0.0,0.10671447,0.0057012965,1.0,0.047707733,0.27881986,0.27721336,0.43011907,0.0,0.7098142,0.54720074,0.0076794927,0.18622728,0.59608907,0.039661497
neutral,0.34247813,0.14372437,0.29661232,0.3861134,0.075256936,1.0,0.1391832,0.0002764179,0.0,0.048804097,0.20652346,0.2851132,0.41875923,0.0,0.46753478,0.43422097,0.23213576,0.08143298,0.12728037,0.031267267
happy,0.41412628,0.25562787,0.51155096,0.27739188,0.3516152,1.0,0.5556886,0.20375326,1.0,0.79977477,0.5391719,0.52513224,0.5319978,0.0,0.69328284,0.48115277,0.4412544,0.1463773,0.326616,0.67340666
happy,0.27308556,0.30148494,0.4725899,0.26787177,0.52443296,0.0,0.53539777,0.11543985,0.0,0.81734693,0.6142705,0.29464877,0.36621082,0.0,0.34531194,0.51520866,0.8789899,0.104477264,0.053786427,0.5367423
sad,0.4954166,0.17351778,0.16760948,0.3256276,0.40614378,1.0,0.25930914,0.15430713,1.0,0.21293263,0.31067207,0.5364087,0.4485759,0.0,0.32609907,0.5799171,0.42061898,0.3073769,0.15635228,0.5505731
surprise,0.2687863,0.12106716,0.57305914,0.3402918,0.17792647,0.0,0.49453086,0.005103146,0.0,0.19183306,0.24970631,0.07745313,0.39601222,0.0,0.31923524,0.34003937,0.66954625,0.074007146,0.18145722,0.32077125
surprise,0.17608325,0.32165942,0.5235421,0.3337398,0.29999033,1.0,0.37256327,0.6595405,0.0,0.25294283,0.26150158,0.27150798,0.37155166,1.0,0.76329964,0.058637373,0.925686,0.58279985,0.085680924,0.34864467
neutral,0.45256376,0.31871775,0.5639315,0.5482767,0.062206816,0.0,0.13019834,0.014174624,0.0,0.027742032,0.14839028,0.11588165,0.2557846,0.0,0.21651195,0.094802804,0.8141473,0.2238019,0.45073223,0.07856476
disgust,0.23685017,0.28005224,0.28863364,0.45654017,0.26148987,0.0,0.21694018,0.48265836,0.0,0.18471287,0.40281516,0.7329436,0.3960069,0.0,0.43642265,0.49065885,0.19987267,0.20841448,0.17196347,0.1384673
sad,0.33056724,0.3209525,0.06239873,0.46531233,0.19440395,0.0,0.26316613,0.009342315,0.0,0.30179736,0.40267524,0.29916093,0.4577832,0.0,0.5875726,0.28446048,0.079064764,0.05062946,0.18762317,0.07183844
happy,0.49320847,0.3388393,0.64088196,0.38807324,0.32538402,1.0,0.5011896,0.031711224,1.0,0.7567298,0.3872939,0.21107027,0.39023772,0.0,0.6880067,0.28593183,0.8214364,0.038901873,0.43755832,0.48202962
sad,0.35650045,0.2873752,0.4919243,0.2813074,0.4297016,0.0,0.5799417,0.04357449,0.0,0.28680274,0.46888092,0.28518686,0.42314819,0.0,0.3816481,0.5091793,0.19635418,0.094382875,0.41984916,0.4388193
surprise,0.36082834,0.20144664,0.7365341,0.33077496,0.26004463,0.0,0.4288175,0.065832675,1.0,0.16415256,0.27780068,0.15180771,0.34307972,1.0,0.61240786,0.19391142,0.98457295,0.0808473,0.33310616,0.19113024
happy,0.32371587,0.1912706,0.2593596,0.26810646,0.5232946,1.0,0.6957598,0.83108664,1.0,0.7717761,0.6883637,0.56628716,0.33448517,1.0,0.3007993,0.57796055,0.053996198,0.108694024,0.45251325,0.6584136
happy,0.26642355,0.21164225,0.3628307,0.33323383,0.14487514,0.0,0.38345313,0.0014727426,0.0,0.19296089,0.4886753,0.2346074,0.33065894,0.0,0.58686525,0.4628491,0.396564,0.15713404,0.11301366,0.569313
happy,0.422738,0.23416506,0.5422615,0.28398994,0.53638846,0.0,0.520127,0.37655634,1.0,0.74593264,0.64674056,0.24465357,0.4553005,0.0,0.39033988,0.6229073,0.02134326,0.13302636,0.75103986,0.7040252
disgust,0.35278857,0.15351157,0.31750742,0.34136283,0.15387978,0.0,0.14576644,0.3981909,0.0,0.05979708,0.57518554,0.42772457,0.3354469,1.0,0.65390575,0.15866703,0.987387,0.5483878,0.04002346,0.051941443
sad,0.5630098,0.34146422,0.56389856,0.38815764,0.22425039,1.0,0.39099583,0.14304402,0.0,0.32524452,0.24684592,0.16341823,0.41823032,0.0,0.69656193,0.43074703,0.08465305,0.16732478,0.5327197,0.30746529
neutral,0.31171098,0.26875487,0.18601692,0.35167792,0.31766117,1.0,0.3010636,0.54064965,0.0,0.28165245,0.35083506,0.49130327,0.47226155,0.0,0.27215868,0.58071756,0.4084686,0.14691146,0.08014271,0.27722096
sad,0.40807799,0.4477501,0.36008105,0.39079112,0.50031894,1.0,0.40006852,0.008979279,0.0,0.31406626,0.518723,0.16252625,0.53098136,0.0,0.58553624,0.42463213,0.6337193,0.054517657,0.19656461,0.35875103
sad,0.46293396,0.23530062,0.61485213,0.29509094,0.18514024,0.0,0.41800708,0.5514064,0.0,0.13195871,0.49844676,0.29224005,0.3652892,0.0,0.36585328,0.48233604,0.3057283,0.13703023,0.42957956,0.5834081
neutral,0.36001652,0.3319957,0.20486678,0.38806468,0.43462506,1.0,0.33646646,0.10352316,1.0,0.31492707,0.4320657,0.23923405,0.490378,0.0,0.43907082,0.34603932,0.61014676,0.111829594,0.1386087,0.34594336
neutral,0.39929754,0.16409716,0.31863934,0.35379434,0.14702109,0.0,0.21198884,0.015197425,0.0,0.09622638,0.54631436,0.41653216,0.49210462,0.0,0.45228755,0.7117735,0.0022424625,0.054120176,0.13379863,0.05064865
surprise,0.22204538,0.24608822,0.17448099,0.34162387,0.16535951,0.0,0.27157333,0.095106594,1.0,0.19020914,0.5564262,0.49855608,0.39241028,1.0,0.5874101,0.1693914,0.90497464,0.14807475,0.018028246,0.15217036
angry,0.2970454096794128,0.1140778288245201,0.4818662405014038,0.5159081220626831,0.0796690955758094,0.0,0.1499704122543335,0.1800335496664047,0.0,0.0276491995900869,0.5023531317710876,0.5471172332763672,0.3792788386344909,0.0,0.5278908610343933,0.4813662469387054,0.0640945732593536,0.142466738820076,0.1263244450092315,0.0476743504405021
angry,0.3764346241950989,0.2996886074542999,0.403434544801712,0.2541239857673645,0.1082078665494918,0.0,0.4104200303554535,0.1615934818983078,0.0,0.0434440039098262,0.5021998286247253,0.2603024840354919,0.5215311646461487,0.0,0.729206383228302,0.7360895872116089,0.0694375410676002,0.2079108655452728,0.140310138463974,0.3312811255455017
angry,0.3115479946136474,0.2183124274015426,0.5385444164276123,0.288381814956665,0.6976495385169983,0.0,0.5093134641647339,0.9759604930877686,0.0,0.7342530488967896,0.407303124666214,0.2182330042123794,0.3233251273632049,1.0,0.2235587686300277,0.1564503014087677,0.9807785749435424,0.1586095243692398,0.1721190363168716,0.3128879368305206
angry,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
angry,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
angry,0.1454274952411651,0.2014911025762558,0.5706276893615723,0.3885485827922821,0.0846766382455825,0.0,0.172135442495346,0.0193936955183744,0.0,0.0386352352797985,0.2792231142520904,0.4362886846065521,0.3724977672100067,0.0,0.6815017461776733,0.4528602659702301,0.0019202205585315,0.087699256837368,0.1842192113399505,0.0486526861786842
angry,0.2818312048912048,0.2568436861038208,0.600555956363678,0.3840928673744201,0.1223220750689506,0.0,0.1285422891378402,0.1193030551075935,0.0,0.0810049325227737,0.284676045179367,0.511290431022644,0.4898277521133423,0.0,0.4524354636669159,0.7987396121025085,0.04047841578722,0.0749807432293891,0.3760057389736175,0.0689766108989715
angry,0.4753510355949402,0.1298302859067917,0.881493330001831,0.2555816769599914,0.2738738059997558,1.0,0.7615156173706055,0.9815531969070436,0.0,0.3004244565963745,0.4741708636283874,0.484916090965271,0.2460041046142578,1.0,0.3517887890338897,0.0090767042711377,0.9999306201934814,0.9208441972732544,0.1847946345806121,0.7389591336250305
angry,0.4187110662460327,0.363982081413269,0.4720152616500854,0.5128476619720459,0.1767740249633789,0.0,0.1897196620702743,0.0112724862992763,0.0,0.1276882439851761,0.2948664426803589,0.2531484365463257,0.4472050666809082,1.0,0.5213471055030823,0.0395437851548194,0.986205518245697,0.5400793552398682,0.3094186782836914,0.0547922365367412
angry,0.5985013842582703,0.4956579208374023,0.1879773437976837,0.3920401930809021,0.0692364200949668,0.0,0.1701877862215042,0.0222227796912193,0.0,0.0571902431547641,0.3607429265975952,0.6751956939697266,0.4332544207572937,0.0,0.5953965187072754,0.4034598469734192,0.0430964045226573,0.2725134491920471,0.4058408141136169,0.1603539735078811
angry,0.2968700230121612,0.2737055420875549,0.4968194663524627,0.4051891267299652,0.1055032685399055,0.0,0.1300940662622451,0.0292049255222082,1.0,0.1053145080804824,0.4877741932868957,0.3054805696010589,0.4825195968151092,1.0,0.6469120979309082,0.5143441557884216,0.6980745196342468,0.1761480718851089,0.6263427138328552,0.0304439961910247
angry,0.489867240190506,0.3157465755939483,0.1206827238202095,0.4427852928638458,0.0583476759493351,0.0,0.0987381488084793,0.0004818844026885,1.0,0.0213429313153028,0.5337269306182861,0.3830676972866058,0.5314165949821472,0.0,0.6527729630470276,0.3879237771034241,0.4835606515407562,0.2876719832420349,0.0405898801982402,0.0311190336942672
angry,0.688068151473999,0.2346612364053726,0.6154783964157104,0.2529342174530029,0.1244522780179977,0.0,0.3444331288337707,0.0044890535064041,0.0,0.025773910805583,0.1628932654857635,0.2895366847515106,0.489692211151123,0.0,0.460894912481308,0.3232627511024475,0.296529471874237,0.2903506457805633,0.2072659432888031,0.6356842517852783
angry,0.6881983876228333,0.5277196764945984,0.5324259400367737,0.4934655129909515,0.1549515277147293,0.0,0.1501154452562332,0.1545817852020263,1.0,0.1138902828097343,0.3840231299400329,0.2152964174747467,0.5113029479980469,0.0,0.4947564899921417,0.5558512210845947,0.6125813126564026,0.4003238976001739,0.3067611753940582,0.086855374276638
angry,0.4767476618289947,0.5496731400489807,0.3531586825847626,0.2660171091556549,0.9355123043060304,1.0,0.5618272423744202,0.7786803841590881,0.0,0.9558774828910828,0.6581484079360962,0.6862936615943909,0.377046525478363,1.0,0.192652553319931,0.1400765478610992,0.9989981055259703,0.3608521223068237,0.0998277217149734,0.8370774984359741
angry,0.4154013097286224,0.2891276776790619,0.2352434396743774,0.3772689700126648,0.0488958172500133,0.0,0.1432937532663345,0.0390322878956794,0.0,0.0448248572647571,0.1128393337130546,0.200582280755043,0.3601886034011841,0.0,0.34571573138237,0.2468188852071762,0.0027595965657383,0.0572078227996826,0.3571666777133941,0.1195703595876693
angry,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
angry,0.7084042429924011,0.6584924459457397,0.3505400717258453,0.2184628844261169,0.2650504410266876,0.0,0.3389555811882019,0.0058919764123857,1.0,0.2153296619653701,0.784416139125824,0.178771823644638,0.6055821180343628,0.0,0.8630689978599548,0.7687838673591614,0.0248844288289546,0.3522263765335083,0.1596105843782425,0.7339769601821899
angry,0.3300034999847412,0.1953449249267578,0.2533044815063476,0.446294367313385,0.0999171733856201,0.0,0.1375810652971267,0.0018366011790931,1.0,0.0939515531063079,0.3906241953372955,0.3804099261760711,0.5630806088447571,0.0,0.72556471824646,0.4705723822116852,0.0522105135023593,0.0308800544589757,0.3631491363048553,0.0566583387553691
angry,0.504689633846283,0.1305399388074875,0.6895960569381714,0.240728884935379,0.8167755007743835,1.0,0.5330455303192139,0.9039290547370912,0.0,0.500684916973114,0.6667687296867371,0.3394624888896942,0.225378468632698,1.0,0.1348387897014618,0.0149820335209369,0.999175488948822,0.4816920459270477,0.0353297889232635,0.8247057795524597
angry,0.3148711025714874,0.3348060250282287,0.3665249347686767,0.4187911450862884,0.0393667519092559,0.0,0.1033599525690078,0.2351207733154297,0.0,0.0196387488394975,0.2670497000217438,0.7051655650138855,0.2951757311820984,0.0,0.7634173631668091,0.5947887301445007,0.8233142495155334,0.8634838461875916,0.4790573120117187,0.0564665421843528
angry,0.2931941151618957,0.0787656903266906,0.4782958924770355,0.3968424499034881,0.0449212566018104,0.0,0.1398387551307678,0.0813775211572647,0.0,0.0482211112976074,0.4317614138126373,0.209534540772438,0.5536750555038452,0.0,0.5498239398002625,0.6083338856697083,0.0053553860634565,0.0699983909726142,0.4590442180633545,0.0624408461153507
angry,0.3680910766124725,0.0840430185198783,0.8270218372344971,0.2662896811962127,0.0741064697504043,0.0,0.5540758967399597,0.3938614726066589,0.0,0.0475969910621643,0.6018426418304443,0.2807554304599762,0.5303485989570618,0.0,0.7678744792938232,0.5101653933525085,0.0171024072915315,0.0868924781680107,0.2594840824604034,0.7340215444564819
angry,0.2761177122592926,0.1806360781192779,0.715095043182373,0.3650991916656494,0.1603962033987045,0.0,0.1740087568759918,0.560403048992157,0.0,0.0603652335703372,0.2463999092578888,0.7146225571632385,0.7229409217834473,0.0,0.6700641512870789,0.557747483253479,0.3187503814697265,0.1141766533255577,0.369596391916275,0.2027751058340072
angry,0.6593675017356873,0.5252081751823425,0.1168747544288635,0.3685933351516723,0.0649797841906547,0.0,0.220014750957489,0.0073958621360361,0.0,0.0715115666389465,0.6630305647850037,0.1503350287675857,0.5897352695465088,0.0,0.5329850912094116,0.8423681855201721,0.006436004769057,0.0794878602027893,0.6252664923667908,0.1634750813245773
angry,0.580031156539917,0.5753756165504456,0.1059298142790794,0.594728946685791,0.0769705548882484,0.0,0.2196065485477447,0.0277805179357528,0.0,0.1137696281075477,0.3946117758750915,0.3052627146244049,0.4868943393230438,0.0,0.7498710751533508,0.3131286799907684,0.9272242784500122,0.291992723941803,0.3718760907649994,0.1266791224479675
angry,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
angry,0.2388910055160522,0.1481477469205856,0.6498306393623352,0.4297505617141723,0.3829233944416046,1.0,0.2105248421430587,0.3102489411830902,0.0,0.3464991152286529,0.7207841277122498,0.521199643611908,0.5092355608940125,1.0,0.5151708722114563,0.0415426231920719,0.9859508872032166,0.3331922590732574,0.0477421917021274,0.0478132404386997
angry,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
angry,0.1869794577360153,0.12900011241436,0.3451107442378998,0.3419302701950073,0.170829951763153,0.0,0.5185860991477966,0.4459055960178375,0.0,0.1651887148618698,0.6684207320213318,0.2121703326702118,0.4846789538860321,0.0,0.5583703517913818,0.7155252695083618,0.0571566000580787,0.1408292055130005,0.1828037500381469,0.1661152392625808
angry,0.3276222348213196,0.1172450557351112,0.5795735120773315,0.3759861886501312,0.196082592010498,1.0,0.304686427116394,0.686403214931488,1.0,0.2933138310909271,0.5280566215515137,0.36820188164711,0.522456705570221,1.0,0.6887726187705994,0.0721725672483444,0.998153269290924,0.5679671764373779,0.1518909037113189,0.1140448227524757
angry,0.4235418140888214,0.2255614250898361,0.3044686317443847,0.3562071621417999,0.0914798304438591,0.0,0.1278418600559234,0.0105860792100429,0.0,0.0736433789134025,0.2579523921012878,0.7118136286735535,0.466310054063797,0.0,0.3934386670589447,0.6241768002510071,0.0168826170265674,0.1993101686239242,0.3766761720180511,0.0495121628046035
angry,0.256752461194992,0.1731537133455276,0.414746880531311,0.3315035998821258,0.2066934406757354,0.0,0.3923830389976501,0.0403447933495044,0.0,0.3751430511474609,0.3500225841999054,0.4022988677024841,0.3903161585330963,0.0,0.5781888961791992,0.436608225107193,0.8651320934295654,0.2775424420833587,0.5385889410972595,0.6700238585472107
angry,0.2724420726299286,0.3546179234981537,0.4830239713191986,0.3989338278770447,0.2783375084400177,0.0,0.2380950897932052,0.12211924046278,1.0,0.272777646780014,0.6480297446250916,0.1285433322191238,0.4773554801940918,0.0,0.4892393946647644,0.5183563828468323,0.102408543229103,0.0547879114747047,0.6524642109870911,0.0602031722664833
angry,0.3631860017776489,0.4736999273300171,0.1945636123418808,0.4585672914981842,0.0842137336730957,0.0,0.1967982798814773,0.0065145012922585,0.0,0.0765198469161987,0.3422560393810272,0.21284981071949,0.3834072947502136,0.0,0.626533567905426,0.2347168624401092,0.9436634182929992,0.0702185630798339,0.1714979112148285,0.2794988453388214
angry,0.3601096868515014,0.2553711533546448,0.4559433460235595,0.3288321197032928,0.2193167060613632,0.0,0.1574770510196685,0.0030844104476273,1.0,0.1555237621068954,0.3132552206516266,0.6943058967590332,0.4773474335670471,0.0,0.2422643601894378,0.631016731262207,0.3224869966506958,0.1590546220541,0.2972770929336548,0.0566718615591526
angry,0.4230577945709228,0.4175983965396881,0.2618655860424042,0.5311369895935059,0.2178458869457245,0.0,0.1749957203865051,0.5124577879905701,0.0,0.1951141059398651,0.197170078754425,0.2746628820896148,0.3086153268814087,1.0,0.3486140668392181,0.0115524474531412,0.9998180270195008,0.7886551022529602,0.0568589158356189,0.1228812858462333
angry,0.5291001796722412,0.6274527311325073,0.1710090488195419,0.4155628383159637,0.176616221666336,1.0,0.2404004484415054,0.0104598132893443,0.0,0.2782883644104004,0.2345159649848938,0.0900736078619957,0.352994292974472,1.0,0.3414894640445709,0.0377344042062759,0.9992005228996276,0.4523114562034607,0.0373239740729332,0.1230935379862785
angry,0.3307152986526489,0.3247520625591278,0.3394463658332824,0.5806288719177246,0.0569299682974815,0.0,0.1804321259260177,0.0323655977845191,1.0,0.0453265123069286,0.2754067182540893,0.3466226458549499,0.3591930866241455,0.0,0.2655104100704193,0.1947141736745834,0.09373589605093,0.1697434335947036,0.2512272000312805,0.0716958940029144
angry,0.4647547602653503,0.2136234045028686,0.32265305519104,0.3850052058696747,0.573215901851654,1.0,0.3944344222545624,0.199948251247406,1.0,0.5320225954055786,0.6270862221717834,0.3721342980861664,0.3542415201663971,1.0,0.4421830177307129,0.0114198075607419,0.9996341466903688,0.8468411564826965,0.0093648703768849,0.1060928180813789
angry,0.318930834531784,0.148732453584671,0.7990579605102539,0.2427780479192733,0.2499286979436874,1.0,0.6674114465713501,0.9888917803764344,0.0,0.1134686470031738,0.505797803401947,0.7845731973648071,0.2934082746505737,1.0,0.5045459866523743,0.0290664099156856,0.9998513460159302,0.6654831767082214,0.201872169971466,0.6549671292304993
angry,0.3049687147140503,0.3417236804962158,0.7224628925323486,0.2512958645820617,0.5881834030151367,1.0,0.6580439805984497,0.8947004079818726,1.0,0.6213238835334778,0.7360049486160278,0.4263422191143036,0.3280555605888366,1.0,0.5946164131164551,0.2646181881427765,0.9834281802177428,0.6322818398475647,0.1037482097744941,0.1651531159877777
angry,0.5337815880775452,0.2183793187141418,0.4538663327693939,0.2556829750537872,0.2332242578268051,0.0,0.4838758409023285,0.0112625043839216,0.0,0.0764466896653175,0.5108585357666016,0.645724892616272,0.4289172887802124,1.0,0.7231114506721497,0.1838802844285965,0.9703205227851868,0.5422221422195435,0.1549344807863235,0.4283058941364288
angry,0.3889021277427673,0.2437555640935897,0.3629809021949768,0.241426020860672,0.7123584747314453,1.0,0.4851631820201874,0.9773007035255432,1.0,0.8397615551948547,0.7853941321372986,0.229501187801361,0.2935874760150909,1.0,0.3571107089519501,0.0100916298106312,0.9996761083602904,0.7331411242485046,0.0850201100111007,0.6792338490486145
angry,0.4170889556407928,0.2849526703357696,0.1767365336418151,0.3264095485210418,0.8009655475616455,1.0,0.4763464629650116,0.8477090001106262,1.0,0.7454193830490112,0.3162768483161926,0.1759588122367859,0.2899799644947052,1.0,0.216886281967163,0.0400216579437255,0.9986390471458436,0.1836448907852172,0.0567221380770206,0.7895444631576538
angry,0.5995360612869263,0.5942485332489014,0.3195646107196808,0.3374724388122558,0.1826255470514297,0.0,0.3091619610786438,0.005967101547867,1.0,0.180337980389595,0.3854781687259674,0.3925901055335998,0.5429577231407166,0.0,0.2525723278522491,0.6390979886054993,0.1287850737571716,0.2013569921255111,0.4324293136596679,0.7586479783058167
angry,0.5354655981063843,0.2765909433364868,0.274380624294281,0.39292973279953,0.1344748884439468,1.0,0.2046304196119308,0.0114301871508359,1.0,0.0626146867871284,0.4143582284450531,0.2718887329101562,0.5249855518341064,0.0,0.3920767605304718,0.3429830968379974,0.3710712194442749,0.3438745439052582,0.5778756141662598,0.1077097356319427
